ano_pesquisa,arquivo_origem,id_resposta,idade,idade_q1_a_1,genero,raca_etnia,pcd,estado,uf,regiao,nivel_ensino,q1_m_area_de_formacao,"q2_a_situacao_de_trabalho",setor,atua_como_gestor,cargo_atual,nivel,faixa_salarial,experiencia_dados,experiencia_ti,modelo_trabalho_ideal,funcao_atuacao,fontes_dados,idade_q3_e,ia_uso_empresa,"q3_g_motivos_para_nao_usar_ai_generativa_e_llm","q3_h_empresa_esta_conseguindo_ter_bons_resultados_com_llms",linguagem_preferida,cloud_preferida,bi_preferida,"ferramenta_de_bi_preferida",tecnologia_data_lake,"tecnologia_data_warehouse"
2023,"State of Data 2023-2024 - Kaggle.csv","07vxvpqgtstbdqapyq07vo5p9yky8rqh",36,35-39,Masculino,Parda,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)","Setor Alimentício",1,,,"de R$ 25.001/mês a R$ 30.000/mês","de 7 a 10 anos","de 7 a 10 anos","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).","Equipes de desenvolvimento utilizando soluções no estilo Copilot (Github Copilot,AWS CodeWhisperer etc) para obter mais produtividade no processo de desenvolvimento., Uma ou mais equipes testando e aplicando soluções de AI Generativa e LLMs, com o objetivo de aumentar a eficiencia de processos internos (como produtividade das equipes internas, ou melhoria de processos existentes).","Falta de compreensão dos casos de uso., Falta de expertise das equipes técnicas ou falta de recursos internos., Baixa qualidade e/ou falta de confiabilidade das saídas (alucinação dos modelos).",,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","083f331tparwm4083fxbusb0cps0rmwa",53,50-54,Masculino,Branca,Não,"Rio Grande do Sul (RS)",RS,Sul,Pós-graduação,"Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde","Empregado (CLT)","Entretenimento ou Esportes",0,Professor/Pesquisador,Pleno,"de R$ 3.001/mês a R$ 4.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","Não atuo em nenhuma das frentes citadas.","Planilhas, Textos/Documentos",,,,,"Textos/Documentos, Planilhas",Python,"Microsoft PowerBI","Servidores On Premise/Não utilizamos Cloud",,
2023,"State of Data 2023-2024 - Kaggle.csv","08f7gp5stfs0txz08fn357e56e1co6sj",23,22-24,Masculino,Amarela,"Prefiro não informar","São Paulo (SP)",SP,Sudeste,"Estudante de Graduação","Outras Engenharias","Empregado (CLT)",Marketing,0,"Cientista de Dados/Data Scientist",Pleno,"de R$ 3.001/mês a R$ 4.000/mês","de 3 a 4 anos","Menos de 1 ano","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas, Dados georeferenciados, Vídeos, Imagens",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,Looker,"Google Cloud (GCP), Amazon Web Services (AWS)",,
2023,"State of Data 2023-2024 - Kaggle.csv","091jp2ibksf49d1cgtz0091jp2bpsxzx",31,30-34,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Área da Saúde",0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Sênior,"de R$ 8.001/mês a R$ 12.000/mês","de 3 a 4 anos","de 7 a 10 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas, Dados georeferenciados",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",,"Microsoft PowerBI","Google Cloud (GCP)",,"Google BigQuery"
2023,"State of Data 2023-2024 - Kaggle.csv","09esdc97ebk0609es03a7nf83pw1owqg",33,30-34,Feminino,Branca,Não,"Bahia (BA)",BA,Nordeste,Graduação/Bacharelado,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Área de Consultoria",0,"Analista de Negócios/Business Analyst",Sênior,"de R$ 4.001/mês a R$ 6.000/mês","de 7 a 10 anos","Menos de 1 ano","Modelo 100% remoto",,,,,,,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","0aadbbqu8p2hf3a0aadbshkx5p9ty80m",36,35-39,Masculino,Branca,Não,"Santa Catarina (SC)",SC,Sul,Mestrado,"Outras Engenharias","Empregado (CLT)",Varejo,0,"Analista de Dados/Data Analyst",Pleno,"de R$ 8.001/mês a R$ 12.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2023,"State of Data 2023-2024 - Kaggle.csv","0an4fvp64oeblyt70k00an4fvtn9vcle",29,25-29,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Pós-graduação,"Outras Engenharias","Empregado (CLT)","Setor Alimentício",0,"Cientista de Dados/Data Scientist",Sênior,"de R$ 16.001/mês a R$ 20.000/mês","de 7 a 10 anos","Menos de 1 ano","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados armazenados em bancos NoSQL, Planilhas, Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Google Cloud (GCP)","Google FS + BigQuery","Google BigQuery"
2023,"State of Data 2023-2024 - Kaggle.csv","0autzixgz8xh4s7nwdw70autzmjayn79",38,35-39,Masculino,Branca,Não,"Paraná (PR)",PR,Sul,Graduação/Bacharelado,"Economia/ Administração / Contabilidade / Finanças/ Negócios","Empregado (CLT)",Indústria,0,"Analista de Dados/Data Analyst",Pleno,"de R$ 4.001/mês a R$ 6.000/mês","Mais de 10 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas, Dados georeferenciados",,,,,"Planilhas, Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Servidores On Premise/Não utilizamos Cloud",,
2023,"State of Data 2023-2024 - Kaggle.csv","0ayla3c460hpsv520ayla3i1xyyhg350",23,22-24,Masculino,Branca,Não,"Rio Grande do Sul (RS)",RS,Sul,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empreendedor ou Empregado (CNPJ)","Entretenimento ou Esportes",0,"Analista de Dados/Data Analyst",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 1 a 2 anos","Menos de 1 ano","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,Metabase,"Azure (Microsoft)",,
2023,"State of Data 2023-2024 - Kaggle.csv","0azf0jf1ydfqkp0azfxtfwkz1ph9k98y",27,25-29,Masculino,Branca,Não,"Pará (PA)",PA,Norte,Mestrado,"Química / Física","Empregado (CLT)","Área de Consultoria",0,"Analista de Dados/Data Analyst",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Amazon Web Services (AWS)",,
2023,"State of Data 2023-2024 - Kaggle.csv","0b3av6hp5sh4tl79rh0b3avpntmyuqiu",26,25-29,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Mestrado,"Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Finanças ou Bancos",0,"Cientista de Dados/Data Scientist",Sênior,"de R$ 20.001/mês a R$ 25.000/mês","de 4 a 6 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Ciência de Dados/Machine Learning/AI: *Desenha e executa experimentos com o objetivo de responder perguntas do negócio; desenvolve modelos preditivos e algoritmos de Machine Learning com o objetivo de otimizar e automatizar a tomada de decisão.","Imagens, Textos/Documentos, Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL), Textos/Documentos",Python,"Microsoft PowerBI","Azure (Microsoft), Cloud Própria",,
2023,"State of Data 2023-2024 - Kaggle.csv","0b8rbnxgqxk8fio2z4k0b8syvfnu6uyz",30,30-34,Masculino,Parda,Não,"Rio de Janeiro (RJ)",RJ,Sudeste,Pós-graduação,"Outras Engenharias","Empregado (CLT)","Tecnologia/Fábrica de Software",0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Pleno,"de R$ 8.001/mês a R$ 12.000/mês","de 4 a 6 anos","Menos de 1 ano","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas, Dados armazenados em bancos NoSQL",,,,,"Dados armazenados em bancos NoSQL, Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI","Azure (Microsoft)","Azure Datalake",Azure
2023,"State of Data 2023-2024 - Kaggle.csv","0b9sb2w74o4h0f42j0b9sbk83r3d01j0",26,25-29,Feminino,Branca,Não,"Paraná (PR)",PR,Sul,"Estudante de Graduação","Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)","Setor Alimentício",0,"Analista de BI/BI Analyst",Júnior,"de R$ 3.001/mês a R$ 4.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido com dias fixos de trabalho presencial","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Textos/Documentos, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,"Microsoft PowerBI","Azure (Microsoft)",,
2023,"State of Data 2023-2024 - Kaggle.csv","0baz3khrxi0sei0bazgztvrrugudi1wd",50,50-54,Feminino,Parda,Não,"São Paulo (SP)",SP,Sudeste,Mestrado,"Química / Física","Servidor Público",Educação,0,Estatístico,Pleno,"de R$ 8.001/mês a R$ 12.000/mês","Mais de 10 anos","Menos de 1 ano","Modelo híbrido com dias fixos de trabalho presencial","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados georeferenciados, Planilhas, Textos/Documentos",,,,,"Dados georeferenciados, Planilhas",R,Tableau,"Google Cloud (GCP)",,
2023,"State of Data 2023-2024 - Kaggle.csv","0bb3tmiavc8odqz33eojlr0bb3to0mtu",23,22-24,Feminino,Branca,Não,"Minas Gerais (MG)",MG,Sudeste,"Estudante de Graduação","Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais","Empregado (CLT)","Área de Consultoria",1,,,"de R$ 4.001/mês a R$ 6.000/mês","de 3 a 4 anos","Menos de 1 ano","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)",,,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).","Não sei opinar sobre isso.","Falta de expertise das equipes técnicas ou falta de recursos internos.",,,,,,,
2023,"State of Data 2023-2024 - Kaggle.csv","0beob0vw5kuacjool0w0beobkbzsh06f",22,22-24,Masculino,Branca,Não,"São Paulo (SP)",SP,Sudeste,Graduação/Bacharelado,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Varejo,0,"Analista de Dados/Data Analyst",Pleno,"de R$ 6.001/mês a R$ 8.000/mês","de 3 a 4 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente)","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL)",,,,,"Dados relacionais (estruturados em bancos SQL)",Python,"Microsoft PowerBI",,,
2023,"State of Data 2023-2024 - Kaggle.csv","0bj58kvonhsptf90bj5ldaxfkdm013kt",39,35-39,Masculino,Parda,Não,"Goiás (GO)",GO,Centro-oeste,Pós-graduação,"Marketing / Publicidade / Comunicação / Jornalismo","Empregado (CLT)",Varejo,0,"Analista de BI/BI Analyst",Júnior,"de R$ 4.001/mês a R$ 6.000/mês","de 1 a 2 anos","Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados","Modelo 100% remoto","*Análise de Dados/BI:* Extrai e cruza dados unindo diferentes fontes da informação; analisa dados visando identificar padrões, gerar insights e levantar perguntas; desenvolve dashboards, relatórios e visualizações de dados em ferramentas de BI.","Dados relacionais (estruturados em bancos SQL), Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,Looker,"Google Cloud (GCP), Amazon Web Services (AWS)",,
2023,"State of Data 2023-2024 - Kaggle.csv","0bulrqnzwpth2g6rcf0bulrqr6hfwmhx",34,30-34,Feminino,Branca,Não,"Pernambuco (PE)",PE,Nordeste,Pós-graduação,"Computação / Engenharia de Software / Sistemas de Informação/ TI","Empregado (CLT)",Varejo,0,"Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect",Sênior,"de R$ 12.001/mês a R$ 16.000/mês","de 7 a 10 anos","de 1 a 2 anos","Modelo 100% remoto","*Engenharia de Dados:* Modela soluções de arquitetura de dados; define modelagens de repositórios de dados (Data Lake, Data Warehouse, Data Lakehouse); desenvolve estratégias de aquisição de dados, recuperação de informação e pipelines de dados.","Dados relacionais (estruturados em bancos SQL), Dados armazenados em bancos NoSQL, Planilhas",,,,,"Dados relacionais (estruturados em bancos SQL), Planilhas",Python,Tableau,"Google Cloud (GCP)","Google FS + BigQuery","Google BigQuery"
